description,price,supermercado
Boligrafo FILGO Stick Varios Colores 6 Unidades,"$879,00"
Protectores Diarios Proteccion Leve Plenitud 28u,"$4.124,28"
Bolsas Polietileno TRASH 50 X 70 Cm 30 U. Multiuso,"$4.427,64"
Tabletas Insecticidas Repelente Contra Mosquitos Fuyi 12u.,"$1.780,00"
Plato Descartable Rojo Dots X 10 Unidades,"$1.499,00"
Plato Descartable  Amarillo Cuadrillex 10 Unidades,"$1.499,00"
Toallas Femeninas Tanga Suave Siempre Libre 8u,"$1.199,99"
Cerveza  QUILMES   Botella 970 Cc,"$165,05"
Papel Higienico Doble Hoja Plus 4x30m Higienol 12 M2,"$1.823,19"
Lapices De Color BIC Evolution 12 Unidades,"$1.829,00"
Bolsa Residuo 60x90 Mister Trapo 10u,"$1.544,16"
Turron Mani ARCOR Bli 10 Un,"$1.563,99"
Turron De Maní Bariloche Pak 6 Uni,"$940,96"
Tierra Fertilizada X 50l . . .,"$7.919,00"
Banda Depilat. Axilas/Area Bi Veet Cja 16 Uni,"$2.535,75"
Sobre Papel Obra Medoro 75 Gr X 10,"$1.599,00"
Pañal Flexi Confort T: P/1 Huggies 50 Uni,"$7.995,16"
Toalla Higiénica TENA Discreet Mini X10 Unidades,"$1.614,47"
Funda Carpeta X 5 Unidades,"$809,00"
Toallas Higienicas Nocturnas Suave Nosotras 8u,"$1.301,20"
Binder SIFAP Varios Colores 6 Unidades 19 Mm,"$979,00"
Huevos De Color Maple X 30u.,"$4.900,00"
Tea Lights X 50 Unidades Blanca Sin Aroma ,"$8.179,00"
Marcador Escolar Fino Sylvapen Varios Colores 12 Unidades,"$1.969,00"
Bandas Depilatorias Facial Depimiel X 12u.,"$1.971,99"
Ajo Malla . Mll 2 Uni,"$329,00"
Toallas Femeninas Nocturna Con Alas Extra Suave Kotex Paq 16 Uni,"$2.662,03"
Juego Cubiertos Frasco 24 Piezas Lila,"$3.999,90"
Juego Cubiertos Frasco 24 Piezas Rosa,"$3.999,90"
Juego Cubiertos 24 Piezas Frasco Verde ,"$3.999,90"
Fósforos TRES PATITOS Parrilleros Caja 5 Unidades,"$838,09"
Toalla Femenina Noche Y Dia Con Alas Siempre Libre 8u,"$1.356,99"
Cinta Correctora FILGO Correct Line 6 Metros 1 Unidad,"$1.019,00"
Binder SIFAP Negro 6 Unidades 25 Mm,"$1.019,00"
Papel De Calcar Repuesto N°3 X 8 Hojas,"$1.369,00"
description,price
Huevo Blanco Grand . Cja 12 Uni,"$2.055,00"
.Tarugos Plasticos De 8 Mm. -25 -,"$1.199,00"
.Tornillos P/Madera Bron Ceado 20-25 -48 -,"$1.199,00"
Tarugo En Pote Transp.C/Torni Llo N 8 X 40 Und .,"$6.899,00"
Packx4 Percha Plasticas Colo Corb Tu Casa . . .,"$699,00"
Bolsa Hermetica Para Freezer Mediana ZIPLOC 12u.,"$2.109,16"
Tenedor X 3 Mango Rosa Pastel . . .,"$529,90"
Tenedor X 3 Mango Acqua Pastel ,"$529,90"
Tenedor X 3 Mango Marfil Pastel ,"$529,90"
Cucharitas De Te Mango Plast Azul X3 . . .,"$529,90"
Tenedor Con Mango Plast Setx3 Aqua ,"$529,90"
Cuchara De Mesa Con Mango Plast Setx3 Rojo ,"$529,90"
Cuchara X 3 Mango Acqua Pastel,"$529,90"
Cuchara X 3 Mango Lila Pastel,"$529,90"
Cuchara X 3 Mango Marfil Pastel,"$529,90"
Cuchara Sopera Mango Plast Azul X3 . . .,"$529,90"
Cuchara De Mesa Con Mango Plastico Setx3 Aqua,"$529,90"
Cuchara X 3 Mango Rosa Pastel,"$529,90"
Tenedor X 3 Mango ,"$529,90"
Cuchara X3 Con Mango Plastico Gris,"$529,90"
"ALWAYS Xtra Doble Protección Seca Toallas Femeninas, 8 Unidades","$1.415,69"
Colines Con Brillo Tao Bsa 6 Uni,"$1.063,00"
Huevo Blanco Grande 6u,"$1.065,00"
Toallitas Femeninas ALWAYS Seca Ultrafina Plus 8 Un,"$1.422,89"
Pan De Pancho X Uni,"$179,99"
Chupetin PICO DULCE Lheritier 5u,"$901,49"
Esponja 3x2 Scotch Brit Paq 3 Uni,"$543,30"
Pañal Supreme Care Hipoalergénico T:Rn Huggies 17u,"$3.085,15"
Toallas Femeninas Adapt Plus Ultrafina Siempre Libre 8u,"$1.451,99"
Veloncito Gibre X 6 Rojo,"$1.099,00"
Veloncito Gibre X 6 Unidades Azul,"$1.099,00"
Veloncito Gibre X 6 Unidades Plata,"$1.099,00"
Veloncito Gibre X 6 Unidades Blanco ,"$1.099,00"
Veloncito Gibre X 6 Unidades Oro,"$1.099,00"
Veloncito Gibre X 6 Unidades Fucsia,"$1.099,00"
Veloncito Gibre X 6 Unidades Amarillo,"$1.099,00"
Turron Mani Sabor Chocolatada Arcor Paq 10 Uni,"$1.846,99"
P.Higienico D/H X 4 Rollos Felpita Paq 8 M2,"$1.488,40"
Toallitas Incontinencias Esencial Plenitud Paq 8 Uni,"$1.492,56"
Huevo Color . Cja 12 Uni,"$2.249,00"
Bolsas De Residuos TRASH 50 X 70 Cm 20 U. Multiuso,"$3.760,60"
24 Banditas Elásticas Redondas Sin Metal BASICARE,"$4.556,99"
Placas Doble Faz Autoadhes. X 12 Und . .,"$2.299,00"
Cinta Ducto 3M 3920 Azul 48mm X 18m,"$3.448,85"
Cinta Ducto 3920 Roja 3M 48mm X 18m,"$3.448,85"
"3m Cinta Ducto 3920, Negra, 48mmx18m
","$3.448,85"
Huevo Blanco . Coto Bli 12 Uni,"$2.300,00"
Separadores Alimento Para Freezer Glow 15 Mtr,"$2.875,20"
Pañal Supreme Care Hipoalergénico T:P Huggies 50u,"$9.589,99"
Huevo Blanco Extra 6 Uni,"$1.159,00"
Bolsas Herméticas ZIPLOC Para Organizar Medianas 20un,"$3.867,00"
Toallitas Femeninas ALWAYS Seca Triple Protección Plus 16 Un,"$3.094,95"
Huevo Blanco Extra . Bli 12 Uni,"$2.325,00"
Crayones MAPED Color Peps Maxi 12 Unidades  ,"$2.329,00"
Huevo Color . Cja 6 Uni,"$1.165,00"
Toallas Femeninas Nocturna Con Alas Extra Suave Kotex Paq 8 Uni,"$1.562,99"
"Bolsas Herméticas ZIPLOC 26,8 X 27,3 Cm 10 U. Para Conservar","$1.959,00"
Pañal Confort Sec T: M PAMPERS 52 Uni,"$10.359,97"
Packx4 Percha Plasticas Eco Tu Casa . . .,"$799,00"
Lapices De Grafito BIC Evolution 4 Unidades,"$799,00"
.Tarugos Plasticos De 6 Mm. -24 -,"$1.199,00"
Flautita Congelada X Unidad,"$199,99"
Pan Flautita. Precocido 1 Uni,"$199,99"
Pañuelos Descartables Doble Hoja Carilina 6u,"$1.204,32"
Mini Marcadores Al Agua Pizzini Punta Cónica Varios Colores 6 Unidades,"$1.209,00"
Boligrafo BIC Round Stic Varios Colores 4 Unidades,"$809,00"
Boligrafo BIC Cristal Fashion Varios Colores 4 Unidades,"$809,00"
Boligrafo PAPER MATE Kilometrico Inkjoy Varios Colores 8 Unidades,"$1.619,00"
P.Higienico Infinity X4 Felpita Paq 5 M2,"$4.068,84"
Huevo Color Extra . Bli 6 Uni,"$1.225,00"
Toallitas Femeninas ALWAYS Nocturna Seca Maxima Protección 8 Un,"$1.635,24"
Papel Higienico Ultra Suave 4 Rollos Elite Paq 20 M2,"$4.106,57"
description,price
Cuchillo X 3 Mango Rosa Pastel . . .,"$619,90"
ALWAYS Xtra Triple Protección Suave Toallitas 16 Unidades,"$3.322,79"
Mini Marcadores Al Agua Pizzini Punta Cónica Varios Colores 10 Unidades,"$2.089,00"
Huevo Blanco . Coto Bli 6 Uni,"$1.255,00"
Pañal Protect Plus T: M Huggies 68 Uni,"$14.237,99"
Gaseosa Lima Limón Cunnington 1500cmq,"$315,07"
PAMPERS Baby Dry Recién Nacido Pañales Rn+ 36u,"$7.561,94"
Pan Pebete X Uni,"$210,99"
Pan De Hamburguesa X Uni,"$210,99"
"Agua Mineral Bonaqua Sin Gas 1,5 Lt
","$317,48"
P.Higienico D/H Soft X 30  Campanita Bol 12 M2,"$2.566,38"
Minas De Grafito Filgo Polymer Leads 0.5 24 Unidades,"$429,00"
Minas De Grafito Filgo Polymer Leads 0.5 24 Unidades,"$429,00"
Minas De Grafito Filgo Polymer Leads 0.5 Hb 24 Unidades,"$429,00"
Electrodos Punta Azul 2.00 X 20u,"$4.299,00"
P.Higienico Pura Caricia X Felpita Paq 18 M2,"$3.876,48"
Huevo Color Extra . Bli 12 Uni,"$2.590,00"
Papel Higiénico Ultra Suave Doble Hoja 4 Rollos X 30mtr Elite 12m2,"$2.594,17"
Velas 120 Gr Buenos Dias Paq 4 Uni,"$865,68"
Rollos De Cocina Doble Hoja X 3 Cristal De Paq 150 Pan,"$1.278,67"
Tierra Fertilizada X 20l . . .,"$4.349,00"
Bolsas Herméticas ZIPLOC Multipack Medidas Varias 9 U.,"$1.959,00"
Toallas Femeninas Adapt Plus Ultrafina Siempre Libre 32u,"$6.999,99"
Boligrafo PAPER MATE Kilometrico Inkjoy Fpo Graphics Varios Colores 4 Unidades,"$879,00"
Boligrafo PAPER MATE Inkjoy Kilometrico Varios Colores 4 Unidades,"$879,00"
Lapices De Grafito PAPER MATE Candy Pop Mirado 4 Unidades,"$879,00"
Pañal Supreme Care Talle Rn Huggies 34u,"$7.533,29"
Tampones Ob Siempre Libre Mini X 8 Un.,"$1.774,99"
Tampones Ob Siempre Libre Medio X 8 Un.,"$1.774,99"
Tampones Ob Siempre Libre Super X 8 Un.,"$1.774,99"
Lapices De Grafito PAPER MATE Hexagonal 3 Unidades,"$669,00"
Papel Higiénico FELPITA Infinity Doble Hoja Paquete 4 Unidades,"$2.690,32"
Huevo Color . Coto Bli 12 Uni,"$2.695,00"
Boligrafo BIC Cristal Varios Colores 6 Unidades,"$1.349,00"
Huevo Color . Coto Bli 6 Uni,"$1.350,00"
Banda Depilat. VEET Corporal  VEET Cja 12 Uni,"$2.716,35"
Papel Higiénico FELPITA Kids Doble Hoja Paquete 4 Unidades,"$2.726,72"
Sobre Retrato Dorado Medoro 120 Gr X 10,"$2.289,00"
Pinza Depilar+Lima Pinza Depilar+ TAO Bol 2 Uni,"$458,43"
Pañal Babysan Hipoalergénico T:P Pampers 52u.,"$11.921,10"
Rollo Aluminio Glow 25 Mtr,"$5.735,76"
Pañal Protect Plus T: M Huggies 48 Uni,"$11.101,70"
Bolsas De Residuos ASURIN 88 X 38 Cm 10 U. Fuertes,"$2.316,08"
"Agua Saborizada AQUARIUS Uva 2,25 Lt","$522,79"
Cepillo Dental Adulto 2LIFE Paq 1 Uni,"$233,16"
Toallas Femeninas Adapt Plus Con Alas Siempre Libre 8u,"$1.889,99"
Boligrafo BIC Opaco Varios Colores 6 Unidades,"$1.419,00"
Pañal Protect Plus T: G Huggies 60 Uni,"$14.237,99"
Tea Lights X 6 Unidades Fragancia Gardenia ,"$1.429,00"
Tea Lights. X 6 Unidades Coco Vainilla ,"$1.429,00"
Tea Lights X 6 Unidades Fragancia Maracuya ,"$1.429,00"
Tea Lights. X 6 Unidades Sandia Pepino,"$1.429,00"
Tea Lights X 6 Unidades Fragacia Citrus,"$1.429,00"
Tea Lights. X 6 Unidades Verbena Fresia,"$1.429,00"
Tea Lights. X 6 Unidades Amapola,"$1.429,00"
ALWAYS Comfort Fina Suave Toallas Femeninas 16u,"$3.814,19"
Rollos De Cocina 50 Paños X3 Un Sol Mayor 5.33 M2,"$1.278,80"
Medialuna Cruda Congelada X 1 Unidad,"$239,99"
Maquina De Afeitar Comfort 2 Bic 5 Uni,"$1.205,79"
"Agua Mineralizada Artificialmente Cellier 2 L
","$482,63"
Boligrafo BIC Cristal Varios Colores 4 Unidades,"$969,00"
Bolsa Residuo Grande 60x90 Glow 10u,"$2.424,47"
Medialuna De Manteca,"$242,99"
Medialuna De Grasa X Uni,"$242,99"
Medialuna De Grasa,"$242,99"
Bolsa Residuo Extra Grande 80x110 Flowi 10u,"$2.433,99"
Marcadores Al Agua PIZZINI Punta Súper Redonda 6 Unidades,"$1.469,00"
Plato Descartable Celeste Cielo X 10 Unidades,"$2.459,00"
Plato Descartable  Rosa Partyx 10 Unidades,"$2.459,00"
Rollos De Cocina Practirollo 20 Campanita Paq 3.1 M2,"$1.572,97"
Binder SIFAP Negro 4 Unidades 32 Mm,"$989,00"
Rollo De Cocina CAMPANITA   100 Paños Paquete 2 Unidades,"$1.931,27"
description,price
Rollos De Cocina Maxirollo 200 Paños FELPITA 2.8m,"$1.561,37"
Rollos De Cocina Clásico 3x 50 Paños Sussex 6.33 M2,"$1.571,29"
Regla PIZZINI Mini 15 Cm,"$249,00"
Pañal Flexi Confort T: Rn/0 Huggies 34 Uni,"$8.488,40"
Setx6 Marcadores Jumbo Pinto,"$1.499,00"
.Cinta Teflon X 10 Metros . .,"$2.499,00"
Pañal Supreme Care Talle P HUGGIES 30u,"$7.533,29"
Escarbadientes IDEAL Paq 1 X 50 Uni.,"$253,13"
Pañal Flexi Confor T: M/2 Huggies 48 Uni,"$12.184,19"
Gomas De Borrar MAPED  Lápiz - Tinta 2 Unidades,"$509,00"
Pañal Flexi Confor T: M/2 Huggies 68 Uni,"$17.418,27"
"Bolsas Herméticas ZIPLOC 26,8 X 27,3 Cm 15 U. Para Organizar","$3.867,00"
Bolsa Residuo 60x90 Cristal Del Lago X10 Uni,"$2.580,80"
"Cuelga Fácil Blister 12 Colgadores 1 Sujetador Pegamil
","$3.103,85"
Compost TERRAFERTIL 10 L,"$2.589,00"
Regla PIZZINI   20 Cm,"$259,00"
Preservativos Espermicida Maxx 12 Uni,"$3.116,76"
Preservativos Super Lubricado Maxx 12 Uni,"$3.116,76"
Preservativos De Látex Tachas Maxx Cja 12 Uni,"$3.116,76"
Preservativos De Latex Anatómico Maxx Cja 12 Uni,"$3.116,76"
Preservativos De Latex Mega Maxx Cja 12 Uni,"$3.116,76"
Pañal Caricias D A T: G ESTRELLA Ba Paq 40 Uni,"$10.392,99"
Pañuelos Descartables Infinity Felpita 6u.,"$1.569,72"
Rollo De Cocina FELPITA Infinity 300 Paños Paquete 3 Unidades,"$3.090,19"
ALWAYS Xtra Noches Tranquilas Suave Toallitas Nocturnas 16 Unidades,"$4.224,99"
Boligrafo PAPER MATE Kilometrico Inkjoy Azul 2 Unidades,"$529,00"
ALWAYS Xtra Triple Protección Seca Toallitas 16 Unidades,"$4.232,79"
Tic Tac TAO Rococo Bli 2 Uni,"$529,99"
"3m Cinta Ducto 2910, Gris, 48mmx9,1m 
","$2.413,85"
"Agua Mineralizada Artificialmente Con Gas Glaciar 1.5 L
","$398,00"
Setx12 Crayón Twist,"$3.189,00"
Colines TAO Tirabuzon Bsa 2 Uni,"$532,00"
Boligrafo PAPER MATE Inkjoy Kilometrico Varios Colores 3 Unidades,"$799,00"
Boligrafo PAPER MATE Inkjoy Kilometrico Azul 3 Unidades,"$799,00"
.Grampas Para Cable (1208) -92 -,"$1.599,00"
Fieltro Autoad. P/Regaton Rectangular X 12 Und .,"$3.199,00"
Bolsa Freezer Medianas Glow 10 Uni,"$2.668,99"
PAMPERS Babysan Pañales M 48u,"$12.819,45"
Escarbadient 2 X 50 IDEAL Paq 2 Uni,"$535,17"
Gancho Transp Chico Pack X 6 . . .,"$1.608,85"
Pañales PAMPERS Premium Care Pants Hipoalergénico Talle M 34 Un,"$9.168,82"
Bolsa Hermetica Cierre Facil 2 Bolzip Paq 4 Uni,"$1.078,90"
Bolsa P/Alim Bolzip Doble C Bolzip Bol 4 Uni,"$1.078,90"
Apósitos Adhesivos CURITAS Flexible Xl Para Todo Tipo De Piel X 10 Unidades,"$2.699,99"
Leña Quebracho 7 Kg,"$1.899,00"
Boligrafo FABER-CASTELL Trilux Varios Colores 4 Unidades,"$1.089,00"
Boligrafo FABER-CASTELL Trilux Varios Colores 4 Unidades,"$1.089,00"
Boligrafo FABER-CASTELL Trilux Azul 4 Unidades,"$1.089,00"
Pañal Protect Plus T: Xg Huggies 52 Uni,"$14.237,99"
PAMPERS Baby Dry Recién Nacido Pañales P 56u,"$15.345,28"
Pañal Supreme Care Hipoalergénico T:M Huggies 68u,"$18.654,99"
Tea Lights X 12 Unidades Blanca Sin Aroma ,"$3.299,00"
Agua Sin Gas Mineral Villa Del Sur 6.2l,"$1.705,00"
Fibra Esponja SCOTCH BRITE Cocina Bsa 1 Uni,"$275,58"
Toallas Femeninas Comfort Fina 3x ALWAYS 8 Uni,"$2.212,34"
Boligrafo BIC  Cristal Varios Colores 4 Unidades,"$1.109,00"
Pañal Protect Plus T: G Huggies 40 Uni,"$11.101,70"
Fieltro Autoad. P/Regaton Circular Chico X 9 Und .,"$2.499,00"
Bolsa Residuo 80x110 Mister Trapo 10u,"$2.797,36"
Vaso Polipapel X 6 Unidades Multicolor ,"$1.679,00"
Vaso Polipapel X 6 Unidades Verde,"$1.679,00"
Vaso Polipapel X 6 Unidades Amarillo,"$1.679,00"
Vaso Polipapel X 6 Unidades Rosa ,"$1.679,00"
Vaso Polipapel X 6 Unidades Anana,"$1.679,00"
Vaso Polipapel X 6 Unidades Sirenita,"$1.679,00"
Vaso Polipapel X 6 Unidades Rojo,"$1.679,00"
Vaso Polipapel X 6 Unidades Zorrito,"$1.679,00"
Vaso Polipapel X 6 Unidades Feliz Cumple,"$1.679,00"
Vaso Polipapel X 6 Unidades Monster Truck,"$1.679,00"
Vaso Polipapel X 6 Unidades Unicornio Sweet,"$1.679,00"
Vaso Polipapel X 6 Unidades Futbol,"$1.679,00"
Bandas Depilatorias Corporal Depimiel X12 U.,"$3.411,99"
description,price
Pañal Flexi Confort T:M/2 Huggies 22 Uni,"$6.258,78"
Resaltador FILGO Lighter Fine Varios Colores 2 Unidades,"$569,00"
Resaltador FILGO Lighter Fine Amarillo 2 Unidades,"$569,00"
Resaltador FILGO Lighter Fine Varios Colores 2 Unidades,"$569,00"
Resaltador FILGO Lighter Fine Varios Colores 2 Unidades,"$569,00"
Resaltador FILGO Lighter Fine Varios Colores 2 Unidades,"$569,00"
Pañal Protect Plus T: Xxg Huggies 50 Uni,"$14.237,99"
Rollo De Cocina FELPITA 120 Paños Paquete 3 Unidades,"$1.418,84"
Boligrafo BIC Cristal Negro 3 Unidades,"$859,00"
Boligrafo BIC Cristal Azul 3 Unidades,"$859,00"
Pañal Confort Sec T: Xg PAMPERS 36 Uni,"$10.359,97"
Boligrafo FABER-CASTELL Trilux Varios Colores 5 Unidades,"$1.439,00"
Colines Maxi Tao Bsa 3 Uni,"$864,00"
Agua Sin Gas Mineral Nestlé 1.5 L,"$433,00"
Pañal Flexi Confor T: G/3 Huggies 60 Uni,"$17.418,27"
"Manguera Liviana 1/2"" X15m . . .","$4.359,00"
Boligrafo PAPER MATE Inkjoy Kilometrico Varios Colores 8 Unidades,"$2.329,00"
Precintos Plasticos Gris BLISTER PRAC 300x5mm 25u,"$7.299,00"
Churinche Premium X Uni,"$292,99"
Chupete Reicen Nacido Con Tetina De Silicona X2,"$589,00"
"PAMPERS Babysan Hipoalergénico, Pañales Desechables Talle G 72 Unidades","$21.275,29"
PAMPERS Babysan Hipoalergénico Pañales Desechables Talle M 72 Unidades,"$21.275,29"
Juego Cubiertos Mango Plastico X24 En Frasco ,"$7.099,90"
Boligrafo BIC Opaco Varios Colores 3 Unidades,"$889,00"
Boligrafo BIC Opaco Negro 3 Unidades,"$889,00"
Plato Polipapel 17 Cm  X 6 Unidades Flowers,"$1.779,00"
Plato Polipapel 17 Cm  X 6 Uni Frutilla,"$1.779,00"
Plato Polipapel 17 Cm  X 6 Unidades Unicornio Sweet,"$1.779,00"
Plato Polipapel 17 Cm  X 6 Unidades Multicolor ,"$1.779,00"
Plato Polipapel 17 Cm  X 6 Uni Anana,"$1.779,00"
Plato Polipapel 17 Cm  X 6 Unidades Sandia ,"$1.779,00"
Plato Polipapel 17 Cm  X 6 Unidades Sweet Colors ,"$1.779,00"
Plato Polipapel 17 Cm  X 6 Unidades Limón ,"$1.779,00"
Plato Polipapel 17 Cm  X 6 Unidades Zorrito,"$1.779,00"
Plato Polipapel 17 Cm  X 6 Uni Sirenita,"$1.779,00"
Plato Polipapel 17 Cm  X 6 Unidades Futbol,"$1.779,00"
Plato Polipapel 17 Cm  X 6 Uni Monster Truck,"$1.779,00"
Plato Polipapel 17 Cm  X 6 Unidades Feliz Cumple,"$1.779,00"
Pañal Protect Plus T: Xxxg Huggies 48 Uni,"$14.237,99"
Tierra Fertilizada X 10l . . .,"$2.969,00"
Rollo Cocina 60 Paños Campanita 14.8 M2,"$2.065,84"
Bolsa Residuo 60 X 90 Task Bsa 10 Uni,"$2.989,33"
Radicheta X Uni,"$299,00"
Rollo Alambre BLISTER PRAC Soldar 10 Mt,"$2.999,00"
Boligrafo PAPER MATE Kilometrico Inkjoy Varios Colores 4 Unidades,"$1.209,00"
Maquina De Afeitar Flex 2 Bic 5 Uni,"$1.519,03"
Pañal Flexi Confort T: G/3 Huggies 40 Uni,"$12.184,19"
Electrodos Punta Azul 2.5 X 18 Und . . .,"$5.499,00"
Pañal Supreme Care Hipoalergénico T:M Huggies 48u,"$14.779,99"
Bolsas De Residuos TASK  70 X 90 Cm 10 U. Consorcio,"$3.106,93"
Pañal Supreme Care Hipoalergénico T:G Huggies 60u,"$18.654,99"
Soda Saldan 2.25l,"$700,00"
Agua Sin Gas Baja  En Sodio Cellier 2250c,"$700,00"
Pack Perchas X5 Plastico Blanco 32x19 Cm ,"$1.559,00"
Pack Perchas X5 Plastico Gris 32x19 Cm,"$1.559,00"
Pack Perchas X5 Plastico Azul 32x19 Cm ,"$1.559,00"
Leña Premium Quality Macfire Company 8 Kgm,"$2.499,00"
Perchas Reforzadas X8 Unidades . . .,"$2.499,00"
Leña . Los Leños Bol 8 Kgm,"$2.499,00"
Agua Mineral Natural VILLA DEL SUR 2.25 L,"$704,00"
Agua Sin Gas Mineral VILLA DEL SUR 2.5 Ltr,"$782,22"
Pañal Flexi Confor T: G/3 Huggies 20 Uni,"$6.258,78"
Bolsa Resid. 60 X 90 TASK Paq 10 Uni,"$3.143,00"
Gaseosa CUNNINGTON  Pomelo Botella 3 L ,"$946,84"
Gaseosa CUNNINGTON  Cola Botella 3 L ,"$946,84"
Maquina De Afeitar BIC Confort Blister 4 Unidades,"$1.268,69"
Marcadores Filgo Microfibra Al Agua Liner 038 Varios Colores 10 Unidades,"$3.189,00"
Microfibra FILGO Liner Varios Colores 4 Unidades,"$1.279,00"
PAMPERS Babysan Pañales G 40u,"$12.819,45"
FINISH Detergente En Tabletas Para Lavavajillas 13 Unid.,"$4.169,52"
Levadura Fresca CALSA 50 Gr,"$160,90"
ALWAYS Comfort Fina Suave Toallas Femeninas Nocturnas 8u,"$2.577,89"
description,price
Toallas Para Incontinencia Antibacterial PLENITUD 8 Uni,"$2.590,00"
Pinocha X 10 L . . .,"$3.249,00"
Bolígrafo BIC Cristal 3 Unidades Azul,"$979,00"
Pañal Supreme Care Hipoalergénico T:G Huggies 40u,"$13.114,99"
Croissant X Uni,"$328,99"
Ajo Gigante X Uni,"$329,00"
Boligrafo FILGO Real Grip Azul 1 Unidad,"$329,00"
Cebolla De Verdeo X Uni,"$329,00"
Boligrafo FILGO Fast Grip Negro 1 Unidad,"$329,00"
Blister Tetinas X 2 3 Meses,"$659,00"
Cepillo Dental COLGATE Extra Clean Medio Cerdas Multinivel 3u,"$990,00"
Agua Sin Gas Baja En Sodio Benedictino 6l,"$1.980,00"
Esponjas De Baño BIJOU Rectangular Bsa 3 Uni,"$996,13"
Pack Perchas X8 Plastico Azul 41x21 Cm,"$2.659,00"
Pack Perchas X8 Plastico Blanc 41x21 Cm ,"$2.659,00"
Pack Perchas X8 Plastico Gris 41x21 Cm,"$2.659,00"
Fibra Esponja Extrema Scotch Brit X 1 Uni,"$332,81"
Tenedor Mango Plast Azul X3 . . .,"$999,90"
Bolsas De Residuos 60 X 90 Cm 10 U. Multiuso,"$3.338,21"
Toallas Para Incontinencia Normal Plus Plenitud Paq 16 Uni,"$5.356,82"
Compost TERRAFERTIL 20 L,"$6.709,00"
Boligrafo FILGO Gel Pop Varios Colores 4 Unidades,"$1.349,00"
Leña Quebracho Grill 8 Kgm,"$2.699,00"
Individuales En Ro Manteles X70 C Felpita Rol 29.4 Mtr,"$2.975,89"
Rollo Aluminio Glow 4 Mtr,"$1.351,05"
Boligrafo FILGO Gel Pop Glitter 10 Unidades,"$3.389,00"
Ajo Picado Deshidratado X 50 Gr,"$169,90"
Boligrafo FILGO Gel Pop Glitter 5 Unidades,"$1.699,00"
Sustrato Profesional TERRAFERTIL Growmix Indoor 20 L,"$6.799,00"
Cornetto Vegano X Uni,"$339,99"
Churrinche X Uni,"$340,99"
Pack X 11 Velas Formas Feliz Cumple ,"$3.759,00"
Cepillo De Dientes COLGATE Triple Acción 2 U,"$688,00"
Agua Con Gas Baja En Sodio Cellier 2250c,"$784,00"
Rollo De Cocina FELPITA 120 Paños Paquete 3 Unidades,"$1.736,97"
Pata Con Piel X Uni (300 Gr) Refrigerados,"$699,97"
Mascaras De Protección Pet 250 Micron  1 Unidad,"$350,00"
Tabletas Lavavajillas SUN Todo En 1 20 Unidades,"$7.022,00"
Levadura Fresca Con Masa Madre Calsa 50 Grm,"$175,60"
"Gaseosa SCHWEPPES Tónica 2,25 Lt","$794,82"
Broche Plástico La Gauchita X12 Uni,"$4.246,60"
Lija P/Madera Universal Grano 180 . . .,"$355,35"
Lija P/Madera Universal Grano 80 . . .,"$355,35"
Lija P/Madera Universal Grano 50 . . .,"$355,35"
Lija P/Madera Universal Grano 120 . . .,"$355,35"
Rollo De Cocina SOFT PAPER 120 Paños Paquete 3 Unidades,"$1.575,28"
Paño Multiuso Absor Mister Trap Paq 3 Uni,"$1.075,41"
Maquina De Afeitar +6 Cartuchos BIC 7 Uni,"$2.518,26"
Curry  Bol 50 Grm,"$179,90"
Set X4 Perchas Plasticas Desesplast,"$1.449,00"
Boligrafo BIC Cristal 3 Unidades Varios Colores,"$1.089,00"
Bolsas De Residuos TRASH 60 X 90 Cm 10 U.,"$3.647,85"
Pack Perchas X6 Plastico Gris 39x18.5 Cm ,"$2.189,00"
Pack Perchas X6 Plastico Blanco 39x18.5cm ,"$2.189,00"
Pack Perchas X6 Plastico Azul 39x18.5 Cm ,"$2.189,00"
Bolsa Residuo 90x120 Mister Trapo 10u,"$3.648,74"
Turba X 5l . . .,"$1.829,00"
Cepillo De Dientes COLGATE Triple Acción Xtra Alcance 2u,"$731,99"
Esponja Fibra Verde Sa Mister Trap Paq 1 Uni,"$366,28"
PAMPERS Babysan Hipoalergénico Pañales Desechables Talle Xg 58 Unidades,"$21.275,29"
Facturas Surtidas,"$367,99"
Facturas Surtidas,"$367,99"
Boligrafo PAPER MATE Inkjoy Kilometrico Varios Colores 4 Unidades,"$1.109,00"
Boligrafo PAPER MATE Inkjoy Kilometrico Azul 3 Unidades,"$1.109,00"
Cabo Trenzado Prolipropileno 3 Mm. X 10 Metros .,"$3.699,00"
Soguin Retorcido S/ Vaina P/Tender 4mm.X20 Mt .,"$7.399,00"
Agua Mineral Natural VILLA DEL SUR 1.65 L,"$616,00"
"Agua De Mesa Nestle Bidón 6.3 L
","$2.356,00"
Cepillo De Dientes COLGATE Kids 2u,"$749,00"
Packx4 Percha Plast Pigmento Color Tu Casa . . .,"$1.499,00"
Mini Budin Vainilla Con Dulce De Leche 45g,"$168,99"
Esponja Cero Rayas Nar Scotch Brit X 1 Uni,"$375,86"
description,price
Plantas De Interior X 5l . . .,"$1.889,00"
Sustrato TERRAFERTIL Arboles Y Arbustos 20 L,"$7.569,00"
Cebolla A Granel X Kg,"$379,00"
Zapallo Anco X Kg,"$379,00"
Perejil X Uni,"$379,00"
Rucula X Uni,"$379,00"
