description,price,image,market,quantity,unit
Microondas con grill Samsung MG/BG,"$ 246.499,00",https://carrefourar.vtexassets.com/arquivos/ids/160610-170-170?v=637467652887100000&width=170&height=170&aspect=true,Carrefour,,
Cocina Escorial MASTER CLASSIC BCA  blanca,"$ 239.441,00",https://carrefourar.vtexassets.com/arquivos/ids/251510-170-170?v=637943563655030000&width=170&height=170&aspect=true,Carrefour,,
Horno electrico Peabody inox  pe he,"$ 159.999,00",https://carrefourar.vtexassets.com/arquivos/ids/424283-170-170?v=638379155499270000&width=170&height=170&aspect=true,Carrefour,55.0,l
Anafe Eléctrico a Inducción Electrolux IC30,"$ 693.699,00",https://carrefourar.vtexassets.com/arquivos/ids/259150-170-170?v=638024139855200000&width=170&height=170&aspect=true,Carrefour,,
Horno electrico Peabody inox  pe he,"$ 139.999,00",https://carrefourar.vtexassets.com/arquivos/ids/424700-170-170?v=638381697463800000&width=170&height=170&aspect=true,Carrefour,40.0,l
Cocina Volcan  gas natural,"$ 343.861,00",https://carrefourar.vtexassets.com/arquivos/ids/333000-170-170?v=638212369920470000&width=170&height=170&aspect=true,Carrefour,,
Campana Cocina Tst Extractora Diamante  C/motor Acero,"$ 361.635,00",https://carrefourar.vtexassets.com/arquivos/ids/389499-170-170?v=638320379653270000&width=170&height=170&aspect=true,Carrefour,,
Anafe A Gas  Acero Inoxidable Drean Agdr,"$ 739.999,00",https://carrefourar.vtexassets.com/arquivos/ids/423934-170-170?v=638375613798330000&width=170&height=170&aspect=true,Carrefour,,
Horno eléctrico Black Decker   TO plateado,"$ 279.900,00",https://carrefourar.vtexassets.com/arquivos/ids/358441-170-170?v=638254735833200000&width=170&height=170&aspect=true,Carrefour,,
Anafe Eléctrico Electrolux ETEF Vitrocerámico,"$ 734.699,00",https://carrefourar.vtexassets.com/arquivos/ids/259148-170-170?v=638024139042770000&width=170&height=170&aspect=true,Carrefour,,
Horno electrico Midea  inox to m,"$ 180.999,00",https://carrefourar.vtexassets.com/arquivos/ids/370497-170-170?v=638296068942430000&width=170&height=170&aspect=true,Carrefour,,
Purificador Axel  AX-,"$ 114.444,00",https://carrefourar.vtexassets.com/arquivos/ids/160534-170-170?v=637467652502300000&width=170&height=170&aspect=true,Carrefour,,
Campana extractora cocina TST Nihuil .,"$ 264.370,00",https://carrefourar.vtexassets.com/arquivos/ids/364867-170-170?v=638266643294030000&width=170&height=170&aspect=true,Carrefour,,
Campana extractora cocina TST Nihuil . + Filtros,"$ 295.800,00",https://carrefourar.vtexassets.com/arquivos/ids/373091-170-170?v=638304033455870000&width=170&height=170&aspect=true,Carrefour,,
Microondas Likon  Digital Li-S,"$ 209.999,00",https://carrefourar.vtexassets.com/arquivos/ids/267855-170-170?v=638072340516030000&width=170&height=170&aspect=true,Carrefour,23.0,g
Microondas Grill Samsung MG  Black,"$ 253.499,00",https://carrefourar.vtexassets.com/arquivos/ids/387737-170-170?v=638319505120100000&width=170&height=170&aspect=true,Carrefour,23.0,l
Horno Eléctrico BGH  BHE,"$ 103.999,00",https://carrefourar.vtexassets.com/arquivos/ids/348353-170-170?v=638240776551230000&width=170&height=170&aspect=true,Carrefour,,
Campana extractora cocina TST Extensible .,"$ 313.480,00",https://carrefourar.vtexassets.com/arquivos/ids/364911-170-170?v=638266658635330000&width=170&height=170&aspect=true,Carrefour,,
Filtro descartable Domestic para purificador,"$ 1.818,00",https://carrefourar.vtexassets.com/arquivos/ids/160410-170-170?v=637467651897500000&width=170&height=170&aspect=true,Carrefour,,
Horno eléctrico Black Decker  TO plateado,"$ 159.900,00",https://carrefourar.vtexassets.com/arquivos/ids/241541-170-170?v=637864887820970000&width=170&height=170&aspect=true,Carrefour,,
Horno Eléctrico BGH  DUO BHE,"$ 139.999,00",https://carrefourar.vtexassets.com/arquivos/ids/412946-170-170?v=638350672729370000&width=170&height=170&aspect=true,Carrefour,,
Purificador Axel AX-800  blanco,"$ 90.299,00",https://carrefourar.vtexassets.com/arquivos/ids/160532-170-170?v=637467652493030000&width=170&height=170&aspect=true,Carrefour,,
Campana extractora cocina TST Tamel .,"$ 364.230,00",https://carrefourar.vtexassets.com/arquivos/ids/364851-170-170?v=638266643279470000&width=170&height=170&aspect=true,Carrefour,,
Microondas Samsung MG/BG,"$ 237.999,00",https://carrefourar.vtexassets.com/arquivos/ids/160609-170-170?v=637467652879130000&width=170&height=170&aspect=true,Carrefour,,
Horno eléctrico Smartlife  SL-TOR negro,"$ 159.999,00",https://carrefourar.vtexassets.com/arquivos/ids/244149-170-170?v=637885816111300000&width=170&height=170&aspect=true,Carrefour,,
Campana  inoxidable Ariston,"$ 1.423.999,00",https://carrefourar.vtexassets.com/arquivos/ids/224549-170-170?v=637707705272430000&width=170&height=170&aspect=true,Carrefour,,
Campana extractora cocina TST Puelo .,"$ 334.750,00",https://carrefourar.vtexassets.com/arquivos/ids/364882-170-170?v=638266653732030000&width=170&height=170&aspect=true,Carrefour,,
Anafe a gas Ariston  Inox,"$ 1.329.999,00",https://carrefourar.vtexassets.com/arquivos/ids/299144-170-170?v=638132041257770000&width=170&height=170&aspect=true,Carrefour,,
Anafe a Inducción  con Unicook Flex Electrolux IE,"$ 1.338.699,00",https://carrefourar.vtexassets.com/arquivos/ids/259344-170-170?v=638024166995130000&width=170&height=170&aspect=true,Carrefour,,
Pilas alcalinas Duracell tipo AA .,"$ 6.040,00",https://carrefourar.vtexassets.com/arquivos/ids/158705-170-170?v=637467618194670000&width=170&height=170&aspect=true,Carrefour,,
Pilas alcalinas Duracell tipo AAA .,"$ 6.860,00",https://carrefourar.vtexassets.com/arquivos/ids/314288-170-170?v=638174257792330000&width=170&height=170&aspect=true,Carrefour,,
Pilas alcalinas Energizer max tipo AAA .,"$ 3.680,00",https://carrefourar.vtexassets.com/arquivos/ids/158936-170-170?v=637467619880700000&width=170&height=170&aspect=true,Carrefour,,
Pilas alcalinas Energizer max tipo AA .,"$ 3.345,00",https://carrefourar.vtexassets.com/arquivos/ids/158677-170-170?v=637467618055430000&width=170&height=170&aspect=true,Carrefour,,
Adhesivo instantaneo La Gotita .,"$ 1.399,00",https://carrefourar.vtexassets.com/arquivos/ids/187543-170-170?v=637469352904270000&width=170&height=170&aspect=true,Carrefour,2.0,cc
Pila alcalina Duracell tipo AAA .,"$ 4.130,00",https://carrefourar.vtexassets.com/arquivos/ids/314285-170-170?v=638174253347700000&width=170&height=170&aspect=true,Carrefour,,
Lamparita LED Akai Energy  luz fría .,"$ 1.190,00",https://carrefourar.vtexassets.com/arquivos/ids/158726-170-170?v=637467618285000000&width=170&height=170&aspect=true,Carrefour,,
Lamparita LED Akai Energy  luz cálida .,"$ 1.190,00",https://carrefourar.vtexassets.com/arquivos/ids/158721-170-170?v=637467618263000000&width=170&height=170&aspect=true,Carrefour,,
Cinta empaque transparente . x .,"$ 1.150,00",https://carrefourar.vtexassets.com/arquivos/ids/253262-170-170?v=637951613282000000&width=170&height=170&aspect=true,Carrefour,,
Latex interior profesional Warhol blanco mate .,"$ 31.999,00",https://carrefourar.vtexassets.com/arquivos/ids/187519-170-170?v=637469352799000000&width=170&height=170&aspect=true,Carrefour,20.0,l
Pilas alcalinas Duracell tipo AA .,"$ 3.800,00",https://carrefourar.vtexassets.com/arquivos/ids/158704-170-170?v=637467618190430000&width=170&height=170&aspect=true,Carrefour,,
Cinta rapifix  enmascarar papel,"$ 1.390,00",https://carrefourar.vtexassets.com/arquivos/ids/203895-170-170?v=637583496066370000&width=170&height=170&aspect=true,Carrefour,18.0 x 40.0,
Adhesivo de zapatillas Eccole .,"$ 3.199,00",https://carrefourar.vtexassets.com/arquivos/ids/187547-170-170?v=637469352920370000&width=170&height=170&aspect=true,Carrefour,9.0,g
Pilas alcalinas Energizer max tipo AAA .,"$ 2.240,00",https://carrefourar.vtexassets.com/arquivos/ids/158681-170-170?v=637467618074700000&width=170&height=170&aspect=true,Carrefour,,
Látex interior blanco Carrefour,"$ 54.999,00",https://carrefourar.vtexassets.com/arquivos/ids/203446-170-170?v=637577404679300000&width=170&height=170&aspect=true,Carrefour,,
Escalera Multipropósito ños Carrefour,"$ 99.990,00",https://carrefourar.vtexassets.com/arquivos/ids/156680-170-170?v=637467463146630000&width=170&height=170&aspect=true,Carrefour,,
Puré de papas instantáneo Carrefour classic .,"$ 809,19",https://carrefourar.vtexassets.com/arquivos/ids/386935-170-170?v=638318706626400000&width=170&height=170&aspect=true,Carrefour,100.0,g
Caldo de gallina Knorr en caja,"$ 432,75",https://carrefourar.vtexassets.com/arquivos/ids/274800-170-170?v=638119092205400000&width=170&height=170&aspect=true,Carrefour,,
Puré de papas cremoso Maggi original .,"$ 1.180,00",https://carrefourar.vtexassets.com/arquivos/ids/417445-170-170?v=638357390636000000&width=170&height=170&aspect=true,Carrefour,125.0,g
Caldo de carne Knorr en cubos,"$ 587,25",https://carrefourar.vtexassets.com/arquivos/ids/274803-170-170?v=638119092241570000&width=170&height=170&aspect=true,Carrefour,,
Saborizador Knorr de tomate y cebolla,"$ 316,50",https://carrefourar.vtexassets.com/arquivos/ids/348629-170-170?v=638241627333430000&width=170&height=170&aspect=true,Carrefour,,
Puré de papas y zapallo instantáneo Carrefour classic .,"$ 1.078,17",https://carrefourar.vtexassets.com/arquivos/ids/386921-170-170?v=638318706578030000&width=170&height=170&aspect=true,Carrefour,100.0,g
Saborizador Knorr de carne en sobre,"$ 265,50",https://carrefourar.vtexassets.com/arquivos/ids/348627-170-170?v=638241627285300000&width=170&height=170&aspect=true,Carrefour,,
Sopa de vegetales Knorr con caracolitos .,"$ 933,00",https://carrefourar.vtexassets.com/arquivos/ids/380367-170-170?v=638314419302430000&width=170&height=170&aspect=true,Carrefour,107.5,g
Sopa de vegetales Knorr con letras .,"$ 933,00",https://carrefourar.vtexassets.com/arquivos/ids/322206-170-170?v=638192358419700000&width=170&height=170&aspect=true,Carrefour,107.5,g
Puré de papas instantáneo Carrefour classic finas hierbas .,"$ 1.078,17",https://carrefourar.vtexassets.com/arquivos/ids/386978-170-170?v=638318706837900000&width=170&height=170&aspect=true,Carrefour,100.0,g
Sopa Knorr quick sabor zapallo,"$ 1.305,00",https://carrefourar.vtexassets.com/arquivos/ids/274808-170-170?v=638119092306430000&width=170&height=170&aspect=true,Carrefour,,
Caldo graduado Knorr de verdura x4 .,"$ 220,58",https://carrefourar.vtexassets.com/arquivos/ids/333925-170-170?v=638216542204330000&width=170&height=170&aspect=true,Carrefour,4.4,g
Sopa Knorr quick sabor vegetales,"$ 1.305,00",https://carrefourar.vtexassets.com/arquivos/ids/274811-170-170?v=638119092345200000&width=170&height=170&aspect=true,Carrefour,,
Sopa crema Knorr zapallo con nuez moscada .,"$ 725,00",https://carrefourar.vtexassets.com/arquivos/ids/246154-170-170?v=637901365389600000&width=170&height=170&aspect=true,Carrefour,70.0,g
Campana extractora cocina TST Atuel .,"$ 236.670,00",https://carrefourar.vtexassets.com/arquivos/ids/364920-170-170?v=638266658645870000&width=170&height=170&aspect=true,Carrefour,,
Cocina Ariston Electrica,"$ 1.650.799,00",https://carrefourar.vtexassets.com/arquivos/ids/299125-170-170?v=638132041251370000&width=170&height=170&aspect=true,Carrefour,,
Microondas Trifunción BGH Quick Chef  B,"$ 389.999,00",https://carrefourar.vtexassets.com/arquivos/ids/348340-170-170?v=638240774077530000&width=170&height=170&aspect=true,Carrefour,,
Campana extractora cocina TST Nihuil .,"$ 279.585,00",https://carrefourar.vtexassets.com/arquivos/ids/364879-170-170?v=638266653729230000&width=170&height=170&aspect=true,Carrefour,,
Horno electrico Midea silver  to m,"$ 161.999,00",https://carrefourar.vtexassets.com/arquivos/ids/364734-170-170?v=638265846906530000&width=170&height=170&aspect=true,Carrefour,,
Campana De Extracción  Acero Inoxidable Drean Crdr,"$ 495.999,00",https://carrefourar.vtexassets.com/arquivos/ids/423790-170-170?v=638375583586330000&width=170&height=170&aspect=true,Carrefour,,
Campana extractora cocina TST Tamel .,"$ 367.750,00",https://carrefourar.vtexassets.com/arquivos/ids/364913-170-170?v=638266658638970000&width=170&height=170&aspect=true,Carrefour,,
Campana extractora cocina TST Nihuil . + Filtros,"$ 280.585,00",https://carrefourar.vtexassets.com/arquivos/ids/364883-170-170?v=638266653733130000&width=170&height=170&aspect=true,Carrefour,,
Horno Eléctrico BGH  DUO BHE,"$ 119.299,00",https://carrefourar.vtexassets.com/arquivos/ids/412944-170-170?v=638350671760600000&width=170&height=170&aspect=true,Carrefour,,
Campana De Extracción  Acero Inoxidable Drean Crdr,"$ 579.999,00",https://carrefourar.vtexassets.com/arquivos/ids/423819-170-170?v=638375588143700000&width=170&height=170&aspect=true,Carrefour,,
Campana extractora cocina TST Puelo .,"$ 318.680,00",https://carrefourar.vtexassets.com/arquivos/ids/364870-170-170?v=638266653723130000&width=170&height=170&aspect=true,Carrefour,,
Horno Eléctrico BGH  DUO BHE,"$ 205.999,00",https://carrefourar.vtexassets.com/arquivos/ids/412948-170-170?v=638350672962900000&width=170&height=170&aspect=true,Carrefour,,
Anafe Ariston a gas,"$ 1.299.999,00",https://carrefourar.vtexassets.com/arquivos/ids/299149-170-170?v=638132041259170000&width=170&height=170&aspect=true,Carrefour,,
Horno a leña carbón asador ahumador Tromen Smoker,"$ 378.550,00",https://carrefourar.vtexassets.com/arquivos/ids/389507-170-170?v=638320381223300000&width=170&height=170&aspect=true,Carrefour,,
Horno a gas simil horno de barro Tromen TRHG de mesada,"$ 1.157.495,00",https://carrefourar.vtexassets.com/arquivos/ids/382388-170-170?v=638315240463100000&width=170&height=170&aspect=true,Carrefour,,
Horno a leña simil horno de barro Tromen Tango de mesada,"$ 582.725,00",https://carrefourar.vtexassets.com/arquivos/ids/397796-170-170?v=638333280420230000&width=170&height=170&aspect=true,Carrefour,,
Pilas alcalinas Energizer max tipo AA .,"$ 2.020,00",https://carrefourar.vtexassets.com/arquivos/ids/158682-170-170?v=637467618080170000&width=170&height=170&aspect=true,Carrefour,,
Lampara led Carrefour bulbo  fria e27,"$ 2.590,00",https://carrefourar.vtexassets.com/arquivos/ids/244189-170-170?v=637886501938800000&width=170&height=170&aspect=true,Carrefour,,
Pilas alcalinas Duracell DE  .,"$ 5.720,00",https://carrefourar.vtexassets.com/arquivos/ids/158706-170-170?v=637467618198900000&width=170&height=170&aspect=true,Carrefour,,
Látex interior/exterior Colorín blanco .,"$ 59.999,00",https://carrefourar.vtexassets.com/arquivos/ids/266932-170-170?v=638060300338500000&width=170&height=170&aspect=true,Carrefour,20.0,l
Taladro inalámbrico Carrefour  azul y negro,"$ 59.990,00",https://carrefourar.vtexassets.com/arquivos/ids/230637-170-170?v=637739682148270000&width=170&height=170&aspect=true,Carrefour,,
Hidrolavadora Carrefour anlu 70/,"$ 89.990,00",https://carrefourar.vtexassets.com/arquivos/ids/299302-170-170?v=638132094079700000&width=170&height=170&aspect=true,Carrefour,,
Pilas de carbón/zinc Eveready tipo AA .,"$ 1.155,00",https://carrefourar.vtexassets.com/arquivos/ids/158754-170-170?v=637467618423570000&width=170&height=170&aspect=true,Carrefour,,
Adhesivo instantaneo gel La Gotita .,"$ 1.659,00",https://carrefourar.vtexassets.com/arquivos/ids/187542-170-170?v=637469352900800000&width=170&height=170&aspect=true,Carrefour,3.0,g
Maletin de herramientas Carrefour,"$ 29.000,00",https://carrefourar.vtexassets.com/arquivos/ids/237963-170-170?v=637830525619870000&width=170&height=170&aspect=true,Carrefour,,
Amoladora angular Carrefour inalámbrica  azul y negro,"$ 59.990,00",https://carrefourar.vtexassets.com/arquivos/ids/230638-170-170?v=637739682156070000&width=170&height=170&aspect=true,Carrefour,,
Rodillo Carrefour simil lana numero,"$ 1.418,95",https://carrefourar.vtexassets.com/arquivos/ids/203445-170-170?v=637577404669130000&width=170&height=170&aspect=true,Carrefour,,
Lamparita LED Philips Ecohome  blanco frio .,"$ 2.069,00",https://carrefourar.vtexassets.com/arquivos/ids/158927-170-170?v=637467619782400000&width=170&height=170&aspect=true,Carrefour,,
Cinta rapifix  enmascarar papel,"$ 2.490,00",https://carrefourar.vtexassets.com/arquivos/ids/203896-170-170?v=637583496072130000&width=170&height=170&aspect=true,Carrefour,36.0 x 40.0,
Lamparita LED Philips Ecohome  blanco cálido .,"$ 2.414,00",https://carrefourar.vtexassets.com/arquivos/ids/166763-170-170?v=637467731631470000&width=170&height=170&aspect=true,Carrefour,,
Guantes Randon liviano talle 8,"$ 689,00",https://carrefourar.vtexassets.com/arquivos/ids/166615-170-170?v=637467729757800000&width=170&height=170&aspect=true,Carrefour,,
Escalera de aluminio Carrefour,"$ 48.290,00",https://carrefourar.vtexassets.com/arquivos/ids/160186-170-170?v=637467650312200000&width=170&height=170&aspect=true,Carrefour,,
Horno a leña simil horno de barro Tromen TRH de mesada,"$ 995.310,00",https://carrefourar.vtexassets.com/arquivos/ids/397810-170-170?v=638333280426900000&width=170&height=170&aspect=true,Carrefour,,
Horno Eléctrico BGH  DUO BHE,"$ 129.999,00",https://carrefourar.vtexassets.com/arquivos/ids/412939-170-170?v=638350671468870000&width=170&height=170&aspect=true,Carrefour,,
Campana Samsung  - SANK,"$ 597.999,00",https://carrefourar.vtexassets.com/arquivos/ids/387298-170-170?v=638319485975830000&width=170&height=170&aspect=true,Carrefour,,
Horno electrico empotrable Ariston FI5  I X A y anafe vitroceramico,"$ 3.122.999,00",https://carrefourar.vtexassets.com/arquivos/ids/224193-170-170?v=637707702202770000&width=170&height=170&aspect=true,Carrefour,,
Cocina  c luz enc Whirlpool wfo inox,"$ 719.694,00",https://carrefourar.vtexassets.com/arquivos/ids/424294-170-170?v=638379155610000000&width=170&height=170&aspect=true,Carrefour,,
Horno a leña + base con ruedas Tromen Tango,"$ 835.110,00",https://carrefourar.vtexassets.com/arquivos/ids/397830-170-170?v=638333280430970000&width=170&height=170&aspect=true,Carrefour,,
